Time;Speed;Position X;Position Y;Acceleration X;Acceleration Y;
12.09953022;47.8875465393;-828.585144043;190.760482788;0.47668120265;0.00201434129849;
12.1495342255;47.9708175659;-827.919189453;190.760482788;-13.1818370819;0.00132888148073;
12.1995220184;48.0525779724;-827.252075195;190.760482788;-13.1822242737;0.00133897154592;
12.2495326996;48.1330871582;-826.58392334;190.760482788;0.44996342063;0.00204614643008;
12.2995347977;48.2107925415;-825.914489746;190.760482788;-4.51176595688;0.00183506601024;
12.3495426178;48.2873764038;-825.24420166;190.760482788;0.426426768303;0.00206920551136;
12.3995313644;48.361946106;-824.572814941;190.760482788;-13.1835069656;0.00137854053173;
12.4495334625;48.4354400635;-823.90032959;190.760482788;0.406583935022;0.00209550000727;
12.4995355606;48.5063858032;-823.226867676;190.760482788;-13.184015274;0.00139788119122;
12.5495634079;48.5766029358;-822.552368164;190.760482788;0.388476192951;0.00211816141382;
12.5995492935;48.6442756653;-821.876831055;190.760482788;-4.41846656799;0.0019053646829;
12.6495437622;48.7113723755;-821.200500488;190.760482788;0.370785444975;0.00214059837162;
12.6995458603;48.7761306763;-820.5234375;190.760482788;0.357991427183;0.00214861286804;
12.7495479584;48.839466095;-819.845153809;190.760482788;-2.88586258888;0.00202315486968;
12.7995586395;48.9020271301;-819.166137695;190.760482788;0.345483452082;0.00217382283881;
12.8495531082;48.9623413086;-818.48638916;190.760482788;-13.1858072281;0.00146332115401;
12.8995552063;49.0213356018;-817.805847168;190.760482788;0.326153576374;0.00219269841909;
12.9495582581;49.0799217224;-817.124206543;190.760482788;0.322222411633;0.00220653018914;
12.9995737076;49.0810127258;-816.442565918;190.760482788;-13.1876935959;0.00148528965656;
13.0495710373;49.0820159912;-815.760986328;190.760482788;-0.0434260331094;0.000548263546079;
13.0995788574;49.0842819214;-815.079345703;190.760482788;-0.043430108577;0.000548318843357;
13.1495819092;49.0868492126;-814.397705078;190.760482788;-0.0434346832335;0.000548361858819;
13.1995840073;49.089263916;-813.716125488;190.760482788;0.0151473507285;0.00177216751035;
13.249587059;49.0919799805;-813.034301758;190.760482788;-13.1900720596;0.00119520141743;
13.2995986938;49.0937156677;-812.352294922;190.760482788;-1.90617203712;0.00171820388641;
13.3495721817;49.0964698792;-811.670532227;190.760482788;0.0187768340111;0.00179460481741;
13.3995790482;49.0986404419;-810.988586426;190.760482788;0.0120686832815;0.00180192023981;
13.4495811462;49.1007843018;-810.30657959;190.760482788;0.0118891810998;0.0018092833925;
13.4995927811;49.102897644;-809.624450684;190.760482788;0.0117183616385;0.00181664607953;
13.5495948792;49.1049766541;-808.942382812;190.760482788;0.011551505886;0.00182401074562;
13.5995893478;49.1070251465;-808.260498047;190.760482788;0.0113846184686;0.00183129543439;
13.6495914459;49.109046936;-807.57824707;190.760482788;0.0112266121432;0.00183873262722;
13.6996078491;49.111038208;-806.89630127;190.760482788;0.0110652223229;0.00184602162335;
13.7496042252;49.1130027771;-806.214111328;190.760482788;0.0109124192968;0.00185345648788;
13.7996063232;49.114944458;-805.531799316;190.760482788;0.0107592092827;0.00186081870925;
13.8496141434;49.1168518066;-804.849731445;190.760482788;0.010605674237;0.00186810875311;
13.8996171951;49.1187362671;-804.167480469;190.760482788;0.010460337624;0.00187554117292;
13.9496192932;49.1205940247;-803.485229492;190.760482788;0.0103146042675;0.0018829026958;
13.999622345;49.122428894;-802.80279541;190.760482788;0.0101712727919;0.00189026386943;
14.0496349335;49.1242332458;-802.120483398;190.760482788;0.0100302901119;0.0018976269057;
14.0996284485;49.1260147095;-801.438171387;190.760482788;0.00989165529609;0.00190498726442;
14.1496295929;49.1277694702;-800.75579834;190.760482788;0.00975531991571;0.00191234762315;
14.199631691;49.1295013428;-800.073608398;190.760482788;0.00961867440492;0.00191963987891;
14.2496442795;49.1312141418;-799.391174316;190.760482788;0.00948939472437;0.00192706624512;
14.2996311188;49.132900238;-798.708618164;190.760482788;0.00935971457511;0.00193442660384;
14.3496246338;49.1345596313;-798.026306152;190.760482788;0.00922969356179;0.0019417227013;
14.3996353149;49.1361999512;-797.343811035;190.760482788;0.00910673476756;0.00194914615713;
14.4496278763;49.1378173828;-796.661132812;190.760482788;0.00898338202387;0.00195650616661;
14.4996576309;49.139415741;-795.97857666;190.760482788;0.00886204000562;0.00196386803873;
14.5496330261;49.1409912109;-795.296264648;190.760482788;0.00874039251357;0.00197116401978;
14.599650383;49.1425437927;-794.613708496;190.760482788;0.00862540770322;0.00197858340107;
14.6496448517;49.144077301;-793.930969238;190.760482788;0.00851001776755;0.00198594317771;
14.6996564865;49.1455879211;-793.248352051;190.760482788;0.00839651096612;0.00199330411851;
14.7496423721;49.1470794678;-792.565917969;190.760482788;0.00828269682825;0.00200060103089;
14.7996606827;49.1485557556;-791.883117676;190.760482788;0.00817514862865;0.00200801878236;
14.8496618271;49.1500053406;-791.200439453;190.760482788;0.00806718412787;0.00201537972316;
14.8996591568;49.1514434814;-790.517883301;190.760482788;0.00795890856534;0.00202267803252;
14.949678421;49.1528549194;-789.835021973;190.760482788;0.00785662885755;0.00203009345569;
14.9996643066;49.1542549133;-789.152282715;190.760482788;0.00775393424556;0.00203745416366;
