Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Cartesian Distance;Cartesian Distance;
113.299423218;53.0812110901;3554.00366211;-0.673468530178;-8.32259559631;14.7447805405;-0.00158373173326;0.0;68.0;380.769042969;3.0;2.49697685242;2.49697685242;
113.34942627;51.5804176331;3554.73046875;-0.659381389618;-8.40759372711;14.3278942108;-0.000222888134886;0.0;68.0;377.483886719;3.0;2.3998272419;2.3998272419;
113.399421692;50.0813446045;3555.4362793;-0.645829260349;-8.3511838913;13.9114847183;0.000713357352652;0.0;68.0;367.330871582;3.0;2.3029551506;2.3029551506;
113.449440002;48.5835533142;3556.12133789;-0.632820904255;-8.27703762054;13.4954319;0.001247314387;0.0;68.0;355.586761475;3.0;2.20639801025;2.20639801025;
113.499435425;47.0864715576;3556.78540039;-0.62036305666;-8.31409931183;13.0795755386;0.00142047193367;0.0;68.0;343.304504395;3.0;2.11014509201;2.11014509201;
113.549407959;45.5899353027;3557.42895508;-0.608461201191;-8.28442955017;12.6638708115;0.00126451638062;0.0;68.0;330.69934082;3.0;2.01429224014;2.01429224014;
113.59942627;44.0936203003;3558.05151367;-0.597120285034;-8.31439304352;12.2482280731;0.000826832780149;0.0;68.0;317.817108154;3.0;1.91884219646;1.91884219646;
113.649429321;42.5976486206;3558.65332031;-0.586342275143;-8.24183750153;11.8326797485;0.000156823924044;0.0;68.0;304.670013428;3.0;1.82377803326;1.82377803326;
113.699440002;41.5140190125;3559.23754883;-0.576228916645;-5.48592042923;11.531671524;-0.000780411413871;0.0;68.0;0.0;3.0;1.72932732105;1.72932732105;
113.749450684;41.2606925964;3559.81201172;-0.566115856171;-0.108262822032;11.4613037109;0.0190009698272;0.0;68.0;0.0;3.0;1.62869465351;1.62869465351;
113.799438477;39.7285118103;3560.37597656;-0.556091368198;-8.97275829315;11.035697937;0.0186525397003;0.0;68.0;211.90234375;3.0;1.53532373905;1.53532373905;
113.84942627;39.643081665;3560.92797852;-0.546426832676;-0.0964629650116;11.0119667053;0.020635260269;0.0;68.0;0.0;3.0;1.44287383556;1.44287383556;
113.899459839;39.6298408508;3561.48095703;-0.536507129669;-0.104653432965;11.0082893372;0.0208845045418;0.0;68.0;0.0;3.0;1.35142469406;1.35142469406;
113.949455261;39.6160392761;3562.03393555;-0.526002764702;-0.0849589630961;11.0044555664;0.0209023095667;0.0;68.0;0.0;3.0;1.26118731499;1.26118731499;
113.999465942;39.6042175293;3562.58691406;-0.51477509737;-0.0730555057526;11.0011720657;0.0215868838131;0.0;68.0;0.0;3.0;1.17259788513;1.17259788513;
114.049438477;39.5937004089;3563.13916016;-0.502753734589;-0.0493004284799;10.9982500076;0.0229627545923;0.0;68.0;0.0;3.0;1.08609604836;1.08609604836;
114.099456787;38.2413787842;3563.68017578;-0.490270286798;-7.56202793121;10.6226053238;0.0147604662925;0.0;68.0;230.810409546;3.0;1.00218343735;1.00218343735;
114.149459839;36.8297576904;3564.19970703;-0.477715909481;-7.98257637024;10.2304878235;0.0104763619602;0.0;68.0;285.599853516;3.0;1.02085673809;1.02085673809;
114.19947052;35.3659095764;3564.69799805;-0.465165346861;-8.28799152374;9.82386398315;0.0070717940107;0.0;68.0;285.45098877;3.0;1.02084743977;1.02084743977;
114.249443054;33.8534355164;3565.17553711;-0.452807486057;-8.49296188354;9.4037322998;0.00472321128473;0.0;68.0;273.315368652;3.0;1.02084863186;1.02084863186;
114.299468994;32.2684326172;3565.63183594;-0.440757125616;-9.01825714111;8.96345329285;0.00543995201588;0.0;68.0;257.912322998;3.0;1.02086949348;1.02086949348;
114.349479675;31.2771453857;3566.0690918;-0.428740888834;-0.235988676548;8.68809604645;0.0139532200992;0.0;68.0;0.0;3.0;1.02086448669;1.02086448669;
114.399482727;30.4476642609;3566.49707031;-0.416673004627;-4.68659639359;8.45768451691;0.0143913403153;0.0;68.0;85.1882629395;3.0;1.0208427906;1.0208427906;
